"machine","capacity","bgmea_num","fac_type","upazila","date_est","exist91","exist00","upaz2011","parent","ipum2011"
105,"30000",1864,0.5,"motijheel",1995,0,1,"302654","030026","030026054"
80,"x",2618,0,"mirpur",1998,0,1,"302648","030026","030026048"
NA,"x",3067,0,"gazipur sadar",2000,0,1,"303330","030033","030033030"
101,"x",2961,0,"uttara, bimanbandar",1999,0,1,"302695","030026","030026095"
75,"30000",1553,1,"tejgaon",1993,0,1,"302690","030026","030026090"
98,"18500",873,0,"pahartali",1991,1,1,"201555","020015","020015055"
100,"140000",2441,1,"khulshi",1997,0,1,"201543","020015","020015043"
139,"42000",509,0,"double mooring",1986,1,1,"201528","020015","020015028"
250,"150000",1432,1,"sonargaon",1993,0,1,"306704","030067","030067004"
80,"x",2646,0,"tejgaon industrial area",1998,0,1,"302692","030026","030026092"
160,"80000",896,1,"motijheel",1991,1,1,"302654","030026","030026054"
120,"x",3124,0,"pahartali",2000,0,1,"201555","020015","020015055"
300,"96000",608,0,"pallabi",1986,1,1,"302664","030026","030026064"
350,"60000",671,0,"pahartali",1987,1,1,"201555","020015","020015055"
162,"60000",3060,0.5,"mirpur",2000,0,1,"302648","030026","030026048"
167,"108000",1776,0,"sher-e-bangla nagar",1992,0,1,"302680","030026","030026080"
194,"96000",1212,0,"gulshan",1992,0,1,"302626","030026","030026026"
130,"42000",1422,0,"kafrul",1993,0,1,"302630","030026","030026030"
160,"40000",174,0,"mirpur",1985,1,1,"302648","030026","030026048"
54,"100000",1069,0,"motijheel",1992,0,1,"302654","030026","030026054"
223,"75000",1099,0,"double mooring",1992,0,1,"201528","020015","020015028"
425,"66000",1579,1,"rupganj",1993,0,1,"306768","030067","030067068"
NA,"x",657,0,"kalabagan",1986,1,1,"302633","030026","030026033"
22,"x",2678,1,"narayanganj sadar",1998,0,1,"306758","030067","030067058"
350,"60000",1954,1,"gazipur sadar",1994,0,1,"303330","030033","030033030"
250,"x",1710,1,"tejgaon industrial area",1994,0,1,"302692","030026","030026092"
335,"66000",2765,1,"dhanmondi",1998,0,1,"302616","030026","030026016"
131,"26000",1368,0,"kafrul",1993,0,1,"302630","030026","030026030"
187,"50000",563,0,"bayejid bostami",1984,1,1,"201506","020015","020015006"
500,"85000",1950,1,"jatrabari",1994,0,1,"302629","030026","030026029"
125,"40000",2404,0,"savar",1996,0,1,"302672","030026","030026072"
595,"180000",279,0,"chak bazar",1985,1,1,"302609","030026","030026009"
182,"75000",1278,0,"uttara, bimanbandar",1992,0,1,"302695","030026","030026095"
99,"52000",2625,0.5,"kalabagan",1998,0,1,"302633","030026","030026033"
102,"50000",1836,0,"kafrul",1994,0,1,"302630","030026","030026030"
275,"366102",2148,1,"singair",1995,0,1,"305682","030056","030056082"
81,"35000",2686,0,"patenga",1998,0,1,"201565","020015","020015065"
180,"40000",1312,0,"uttara, bimanbandar",1992,0,1,"302695","030026","030026095"
125,"25000",1218,0,"sabujbagh",1992,0,1,"302668","030026","030026068"
210,"50000",2215,0.5,"khulshi",1995,0,1,"201543","020015","020015043"
116,"25000",2720,1,"patenga",1995,0,1,"201565","020015","020015065"
260,"250000",2484,1,"narayanganj sadar",1997,0,1,"306758","030067","030067058"
210,"180000",494,0.5,"dhanmondi",1985,1,1,"302616","030026","030026016"
80,"12000",2707,0,"chittagong port",1997,0,1,"201520","020015","020015020"
200,"120000",1315,0,"mirpur",1992,0,1,"302648","030026","030026048"
190,"40000",2633,0,"panchlaish",1998,0,1,"201557","020015","020015057"
140,"100000",1127,0.5,"narayanganj sadar",1992,0,1,"306758","030067","030067058"
200,"40000",2711,0,"kadam tali",1997,0,1,"302632","030026","030026032"
190,"36000",644,0,"double mooring",1986,1,1,"201528","020015","020015028"
160,"150000",1879,0,"cantonment",1994,0,1,"302608","030026","030026008"
250,"200000",2275,0,"gazipur sadar",1992,0,1,"303330","030033","030033030"
100,"438000",2509,1,"bhaluka",1997,0,1,"306113","030061","030061013"
631,"120000",1730,1,"mohammadpur",1994,0,1,"302650","030026","030026050"
130,"60000",632,0,"tejgaon industrial area",1986,1,1,"302692","030026","030026092"
200,"720000",1301,0.5,"chittagong port",1992,0,1,"201520","020015","020015020"
160,"60000",303,0,"khilgaon",1984,1,1,"302636","030026","030026036"
152,"100000",463,0,"mohammadpur",1985,1,1,"302650","030026","030026050"
175,"50000",269,0,"mirpur",1985,1,1,"302648","030026","030026048"
55,"8500",3168,0,"pallabi",2000,0,1,"302664","030026","030026064"
90,"30000",954,0,"gazipur sadar",1992,0,1,"303330","030033","030033030"
135,"52500",1667,0,"chandgaon",1993,0,1,"201519","020015","020015019"
180,"300000",2504,1,"gazipur sadar",1996,0,1,"303330","030033","030033030"
270,"40000",57,0,"uttara, bimanbandar",1985,1,1,"302695","030026","030026095"
20,"30000",2301,0,"gazipur sadar",1996,0,1,"303330","030033","030033030"
182,"60000",679,0,"rampura",1987,1,1,"302667","030026","030026067"
65,"360000",2701,0.5,"double mooring",1998,0,1,"201528","020015","020015028"
164,"250000",3107,0,"gulshan",2000,0,1,"302626","030026","030026026"
NA,"xx",1482,0,"gazipur sadar",1993,0,1,"303330","030033","030033030"
45,"60000",2822,1,"narayanganj sadar",1998,0,1,"306758","030067","030067058"
55,"20000",2813,1,"narayanganj sadar",1998,0,1,"306758","030067","030067058"
108,"36000",53,0,"tejgaon",1985,1,1,"302690","030026","030026090"
98,"50000",800,0,"panchlaish",1991,1,1,"201557","020015","020015057"
147,"90000",1241,0,"gulshan",1992,0,1,"302626","030026","030026026"
450,"300000",641,1,"adabor",1986,1,1,"302602","030026","030026002"
210,"40000",1701,1,"kafrul",1994,0,1,"302630","030026","030026030"
165,"105000",1609,0.5,"chandgaon",1993,0,1,"201519","020015","020015019"
184,"32000",1242,0,"kotwali",1992,0,1,"201541","020015","020015041"
96,"22000",2685,0,"kotwali",1998,0,1,"201541","020015","020015041"
NA,"x",3022,0.5,"gulshan",1999,0,1,"302626","030026","030026026"
140,"200000",3023,1,"kaliakair",1999,0,1,"303332","030033","030033032"
150,"540000",3197,1,"narayanganj sadar",2000,0,1,"306758","030067","030067058"
230,"35000",1722,0,"mirpur",1993,0,1,"302648","030026","030026048"
260,"45000",2320,0,"mirpur",1995,0,1,"302648","030026","030026048"
223,"67000",1607,0,"gulshan",1994,0,1,"302626","030026","030026026"
80,"25000",493,0,"rampura",1985,1,1,"302667","030026","030026067"
254,"78000",176,0,"gulshan",1985,1,1,"302626","030026","030026026"
381,"115000",2745,0,"savar",1998,0,1,"302672","030026","030026072"
178,"48000",11,0,"gulshan",1985,1,1,"302626","030026","030026026"
200,"75000",392,0,"kafrul",1985,1,1,"302630","030026","030026030"
197,"60000",2641,0,"pallabi",1998,0,1,"302664","030026","030026064"
156,"50000",3000,0,"pallabi",1999,0,1,"302664","030026","030026064"
90,"48000",1327,0,"sher-e-bangla nagar",1992,0,1,"302680","030026","030026080"
246,"x",2797,0,"gazipur sadar",1998,0,1,"303330","030033","030033030"
215,"140000",1105,0,"savar",1992,0,1,"302672","030026","030026072"
120,"300000",1723,1,"gazipur sadar",1994,0,1,"303330","030033","030033030"
126,"42000",1635,0,"khilgaon",1993,0,1,"302636","030026","030026036"
171,"120000",1285,0,"tejgaon industrial area",1992,0,1,"302692","030026","030026092"
150,"20000",1514,0,"uttara, bimanbandar",1993,0,1,"302695","030026","030026095"
24,"60000",3103,1,"pahartali",2000,0,1,"201555","020015","020015055"
440,"40000",1724,1,"kaliakair",1994,0,1,"303332","030033","030033032"
NA,"10000",3143,0,"hazaribagh",2000,0,1,"302628","030026","030026028"
80,"90000",1450,0,"mohammadpur",1993,0,1,"302650","030026","030026050"
80,"20000",2877,0,"demra",1999,0,1,"302612","030026","030026012"
100,"60000",2916,0,"adabor",1999,0,1,"302602","030026","030026002"
376,"200000",1018,0,"chandgaon",1992,0,1,"201519","020015","020015019"
160,"720000",3116,0,"kafrul",2000,0,1,"302630","030026","030026030"
275,"100000",1201,0.5,"kafrul",1992,0,1,"302630","030026","030026030"
88,"60000",1571,0,"gazipur sadar",1993,0,1,"303330","030033","030033030"
345,"43200",1582,1,"tejgaon industrial area",1993,0,1,"302692","030026","030026092"
160,"60000",36,0,"mohammadpur",1985,1,1,"302650","030026","030026050"
100,"48000",741,1,"kotwali",1990,1,1,"201541","020015","020015041"
370,"36000",964,0,"khulshi",1992,0,1,"201543","020015","020015043"
575,"225000",335,0,"patenga",1984,1,1,"201565","020015","020015065"
70,"x",2667,0,"sabujbagh",1998,0,1,"302668","030026","030026068"
82,"36000",2512,0,"gulshan",1997,0,1,"302626","030026","030026026"
142,"50000",2556,0,"double mooring",1997,0,1,"201528","020015","020015028"
100,"22000",2147,1,"tejgaon industrial area",1995,0,1,"302692","030026","030026092"
460,"115000",1591,1,"rupganj",1993,0,1,"306768","030067","030067068"
98,"115000",787,1,"rupganj",1990,1,1,"306768","030067","030067068"
89,"115000",2362,1,"rupganj",1996,0,1,"306768","030067","030067068"
116,"140000",2876,1,"rupganj",1998,0,1,"306768","030067","030067068"
121,"65000",2953,0.5,"double mooring",1999,0,1,"201528","020015","020015028"
90,"50000",2677,0,"pahartali",1997,0,1,"201555","020015","020015055"
110,"35000",2227,0.5,"pahartali",1995,0,1,"201555","020015","020015055"
230,"144000",543,0,"uttara, bimanbandar",1985,1,1,"302695","030026","030026095"
NA,"x",2972,0,"uttara, bimanbandar",1999,0,1,"302695","030026","030026095"
245,"70000",442,0.5,"ramna",1985,1,1,"302666","030026","030026066"
36,"x",2999,1,"narayanganj sadar",1999,0,1,"306758","030067","030067058"
52,"36000",806,0.5,"mirpur",1991,1,1,"302648","030026","030026048"
234,"x",2525,1,"badda",1997,0,1,"302604","030026","030026004"
435,"150000",1526,0.5,"savar",1993,0,1,"302672","030026","030026072"
238,"x",2493,1,"badda",1997,0,1,"302604","030026","030026004"
100,"x",3135,0,"kafrul",2000,0,1,"302630","030026","030026030"
135,"80000",1759,0,"darus salam",1994,0,1,"302611","030026","030026011"
85,"128400",2116,1,"gazipur sadar",1995,0,1,"303330","030033","030033030"
292,"45000",2681,1,"sreepur",1998,0,1,"303386","030033","030033086"
150,"100000",483,0,"motijheel",1985,1,1,"302654","030026","030026054"
38,"x",2867,0,"panchlaish",1999,0,1,"201557","020015","020015057"
138,"54000",1308,0,"shah ali",1992,0,1,"302674","030026","030026074"
116,"50000",2733,0,"savar",1998,0,1,"302672","030026","030026072"
210,"100000",1032,0,"savar",1992,0,1,"302672","030026","030026072"
132,"75000",2376,0,"savar",1996,0,1,"302672","030026","030026072"
200,"30000",860,1,"gazipur sadar",1991,1,1,"303330","030033","030033030"
360,"55000",59,1,"gazipur sadar",1985,1,1,"303330","030033","030033030"
50,"600000",3009,0,"pallabi",1999,0,1,"302664","030026","030026064"
45,"20000",1804,0,"gazipur sadar",1994,0,1,"303330","030033","030033030"
150,"1170000",46,0,"bangshal",1985,1,1,"302605","030026","030026005"
275,"60000",601,0,"rampura",1985,1,1,"302667","030026","030026067"
133,"65000",1209,0,"narayanganj sadar",1992,0,1,"306758","030067","030067058"
59,"150000",2159,1,"mirzapur",1995,0,1,"309366","030093","030093066"
134,"80000",246,1,"savar",1984,1,1,"302672","030026","030026072"
260,"96000",1047,0,"uttara, bimanbandar",1994,0,1,"302695","030026","030026095"
130,"12000",810,0,"paltan",1991,1,1,"302665","030026","030026065"
725,"200000",191,0,"pallabi",1985,1,1,"302664","030026","030026064"
54,"22000",2834,0,"mirpur",1999,0,1,"302648","030026","030026048"
235,"89000",620,0,"mirpur",1986,1,1,"302648","030026","030026048"
400,"100000",943,0,"kotwali",1992,0,1,"201541","020015","020015041"
66,"25000",1435,0.5,"mirpur",1993,0,1,"302648","030026","030026048"
120,"24000",1386,1,"pallabi",1993,0,1,"302664","030026","030026064"
120,"25000",249,0,"narayanganj sadar",1985,1,1,"306758","030067","030067058"
229,"60000",1061,0,"double mooring",1992,0,1,"201528","020015","020015028"
97,"x",3050,0,"double mooring",1992,0,1,"201528","020015","020015028"
130,"48000",1534,0,"gazipur sadar",1993,0,1,"303330","030033","030033030"
500,"150000",1387,1,"mirpur",1993,0,1,"302648","030026","030026048"
NA,"x",3181,0,"darus salam",2000,0,1,"302611","030026","030026011"
200,"60000",193,0,"paltan",1985,1,1,"302665","030026","030026065"
97,"60000",3089,0,"chandgaon",1998,0,1,"201519","020015","020015019"
NA,"x",3148,1,"gazipur sadar",2000,0,1,"303330","030033","030033030"
230,"60000",854,0,"new market",1991,1,1,"302663","030026","030026063"
NA,NA,2996,1,"gazipur sadar",1999,0,1,"303330","030033","030033030"
165,"30000",2753,0,"mohammadpur",1998,0,1,"302650","030026","030026050"
167,"240000",1102,0.5,"badda",1992,0,1,"302604","030026","030026004"
600,"x",3206,0,"savar",2000,0,1,"302672","030026","030026072"
161,"50000",434,0,"ramna",1985,1,1,"302666","030026","030026066"
350,"120000",1999,0.5,"gulshan",1995,0,1,"302626","030026","030026026"
96,"6000",3126,0,"pahartali",2000,0,1,"201555","020015","020015055"
658,"200000",35,0,"gazipur sadar",1985,1,1,"303330","030033","030033030"
43,"90000",1027,1,"gazipur sadar",1992,0,1,"303330","030033","030033030"
300,"120000",206,0.5,"mirpur",1985,1,1,"302648","030026","030026048"
240,"252000",2921,0,"pallabi",1999,0,1,"302664","030026","030026064"
148,"120000",398,0,"dhanmondi",1985,1,1,"302616","030026","030026016"
NA,"x",2893,0.5,"pallabi",1999,0,1,"302664","030026","030026064"
130,"20000",2639,0,"double mooring",1998,0,1,"201528","020015","020015028"
268,"30000",496,0,"sutrapur",1985,1,1,"302688","030026","030026088"
50,"30000",1428,0,"mirpur",1993,0,1,"302648","030026","030026048"
85,"25000",1377,0,"double mooring",1993,0,1,"201528","020015","020015028"
196,"96000",196,0,"motijheel",1983,1,1,"302654","030026","030026054"
142,"260000",2306,0,"pallabi",1996,0,1,"302664","030026","030026064"
80,"36000",2656,0,"tejgaon industrial area",1998,0,1,"302692","030026","030026092"
180,"60000",829,0,"rampura",1991,1,1,"302667","030026","030026067"
206,"60000",1957,0,"kafrul",1994,0,1,"302630","030026","030026030"
124,"60000",1810,0,"pallabi",1994,0,1,"302664","030026","030026064"
64,"90000",2845,0,"tejgaon industrial area",1998,0,1,"302692","030026","030026092"
70,"10000",914,1,"pallabi",1991,1,1,"302664","030026","030026064"
165,"353898",2149,1,"savar",1995,0,1,"302672","030026","030026072"
48,"120000",2864,0.5,"narayanganj sadar",1998,0,1,"306758","030067","030067058"
148,"118000",817,0,"new market",1991,1,1,"302663","030026","030026063"
270,"50000",2171,0,"uttara, bimanbandar",2000,0,1,"302695","030026","030026095"
170,"5000",3105,0,"uttara, bimanbandar",2000,0,1,"302695","030026","030026095"
150,"11400",1083,0,"paltan",1992,0,1,"302665","030026","030026065"
150,"36000",731,0,"tejgaon",1989,1,1,"302690","030026","030026090"
225,"75000",250,0,"mirpur",1985,1,1,"302648","030026","030026048"
NA,"x",1801,0,"mirpur",1994,0,1,"302648","030026","030026048"
220,"22500",2738,1,"savar",1998,0,1,"302672","030026","030026072"
95,"24000",373,0,"double mooring",1985,1,1,"201528","020015","020015028"
215,"150000",357,0,"pahartali",1985,1,1,"201555","020015","020015055"
207,"36000",401,0,"panchlaish",1985,1,1,"201557","020015","020015057"
413,"130000",587,0,"dakshinkhan",1986,1,1,"302610","030026","030026010"
400,"72000",1807,1,"gazipur sadar",1994,0,1,"303330","030033","030033030"
644,"84000",1685,1,"gazipur sadar",1993,0,1,"303330","030033","030033030"
70,"30000",853,0,"kotwali",1991,1,1,"201541","020015","020015041"
150,"300000",2846,1,"double mooring",1998,0,1,"201528","020015","020015028"
105,"35000",1622,0.5,"kalabagan",1997,0,1,"302633","030026","030026033"
130,"50000",2705,0,"kotwali",1998,0,1,"201541","020015","020015041"
187,"42000",2748,1,"narayanganj sadar",1998,0,1,"306758","030067","030067058"
130,"25000",1051,0,"dakshinkhan",1992,0,1,"302610","030026","030026010"
NA,"15000",2307,1,"gazipur sadar",1996,0,1,"303330","030033","030033030"
65,"48000",1678,0,"mohammadpur",1993,0,1,"302650","030026","030026050"
150,"60000",1313,0,"kafrul",1992,0,1,"302630","030026","030026030"
135,"35000",899,1,"kotwali",1991,1,1,"201541","020015","020015041"
95,"34000",1126,1,"double mooring",1992,0,1,"201528","020015","020015028"
300,"35000",1842,1,"savar",1994,0,1,"302672","030026","030026072"
134,"60000",1342,0,"kafrul",1992,0,1,"302630","030026","030026030"
207,"108000",2769,0,"rampura",1998,0,1,"302667","030026","030026067"
115,"16667",1893,1,"gazipur sadar",1994,0,1,"303330","030033","030033030"
450,"x",2411,1,"savar",1996,0,1,"302672","030026","030026072"
68,"120000",1518,1,"ramna",1993,0,1,"302666","030026","030026066"
160,"x",2950,1,"rampura",1999,0,1,"302667","030026","030026067"
55,"80000",1740,1,"rampura",1994,0,1,"302667","030026","030026067"
NA,NA,3079,1,"narayanganj sadar",2000,0,1,"306758","030067","030067058"
117,"1200000",2341,1,"narayanganj sadar",1996,0,1,"306758","030067","030067058"
110,"100000",3076,1,"gulshan",2000,0,1,"302626","030026","030026026"
135,"x",2584,0.5,"savar",1998,0,1,"302672","030026","030026072"
43,"50000",1480,0,"paltan",1993,0,1,"302665","030026","030026065"
110,"60000",218,0,"narayanganj sadar",1985,1,1,"306758","030067","030067058"
120,"30000",229,0,"gazipur sadar",1985,1,1,"303330","030033","030033030"
150,"30000",1120,0,"panchlaish",1992,0,1,"201557","020015","020015057"
142,"38000",3041,0,"tejgaon industrial area",2000,0,1,"302692","030026","030026092"
250,"60000",447,0,"ramna",1985,1,1,"302666","030026","030026066"
124,"50000",2363,0,"mirpur",1996,0,1,"302648","030026","030026048"
106,"150000",2534,0.5,"rampura",1997,0,1,"302667","030026","030026067"
176,"100000",774,0,"mirpur",1990,1,1,"302648","030026","030026048"
226,"50000",484,0.5,"pallabi",1985,1,1,"302664","030026","030026064"
222,"21000",2559,0.5,"pallabi",1997,0,1,"302664","030026","030026064"
131,"60000",2003,0.5,"shah ali",1995,0,1,"302674","030026","030026074"
80,"60000",517,1,"kafrul",1985,1,1,"302630","030026","030026030"
98,"50000",2790,0,"bakalia",1998,0,1,"201510","020015","020015010"
200,"80000",1116,0,"badda",1990,1,1,"302604","030026","030026004"
195,"116550",824,0,"rampura",1991,1,1,"302667","030026","030026067"
120,"160000",385,0,"bakalia",1984,1,1,"201510","020015","020015010"
120,"50000",689,0,"mirpur",1987,1,1,"302648","030026","030026048"
157,"75000",1811,0,"kafrul",1994,0,1,"302630","030026","030026030"
150,"75000",2987,0,"dakshinkhan",1999,0,1,"302610","030026","030026010"
150,"75000",605,0,"ramna",1985,1,1,"302666","030026","030026066"
250,"75000",872,0,"lalbagh",1991,1,1,"302642","030026","030026042"
12,"5000",2247,0,"kafrul",1996,0,1,"302630","030026","030026030"
240,"78000",655,0,"savar",1986,1,1,"302672","030026","030026072"
160,"36000",1816,1,"savar",1994,0,1,"302672","030026","030026072"
150,"72000",2462,0,"paltan",1997,0,1,"302665","030026","030026065"
200,"66000",267,0,"paltan",1985,1,1,"302665","030026","030026065"
175,"55000",1317,0,"gazipur sadar",1992,0,1,"303330","030033","030033030"
44,"144000",2826,1,"kaliakair",1998,0,1,"303332","030033","030033032"
156,"65000",1552,0,"khilgaon",1993,0,1,"302636","030026","030026036"
75,"70000",790,1,"gazipur sadar",1991,1,1,"303330","030033","030033030"
155,"35000",1948,0,"turag",1994,0,1,"302693","030026","030026093"
70,"45000",1476,0,"tejgaon industrial area",1993,0,1,"302692","030026","030026092"
92,"36000",1561,0,"pallabi",1994,0,1,"302664","030026","030026064"
150,"60000",604,0.5,"khilkhet",1986,1,1,"302637","030026","030026037"
140,"60000",3033,1,"mirpur",1999,0,1,"302648","030026","030026048"
1500,"150000",2841,0,"patenga",1998,0,1,"201565","020015","020015065"
140,"48000",2389,0.5,"gulshan",1996,0,1,"302626","030026","030026026"
60,"x",2530,0,"gazipur sadar",1997,0,1,"303330","030033","030033030"
321,"143000",2394,0.5,"gazipur sadar",1991,1,1,"303330","030033","030033030"
193,"108000",1416,0,"mirpur",1993,0,1,"302648","030026","030026048"
146,"60000",1442,0,"tejgaon industrial area",1993,0,1,"302692","030026","030026092"
125,"20000",2750,0,"pahartali",1998,0,1,"201555","020015","020015055"
84,"x",2460,1,"gazipur sadar",1997,0,1,"303330","030033","030033030"
190,"250000",2248,1,"motijheel",1995,0,1,"302654","030026","030026054"
40,"x",2597,0,"motijheel",1998,0,1,"302654","030026","030026054"
195,"30000",1602,1,"darus salam",1993,0,1,"302611","030026","030026011"
402,"36000",1376,1,"mohammadpur",1993,0,1,"302650","030026","030026050"
250,"30000",333,0.5,"double mooring",1985,1,1,"201528","020015","020015028"
150,"x",2986,1,"gazipur sadar",1999,0,1,"303330","030033","030033030"
99,"36000",2913,0,"double mooring",1999,0,1,"201528","020015","020015028"
99,"36000",2374,0,"double mooring",1996,0,1,"201528","020015","020015028"
99,"36000",1546,0,"double mooring",1993,0,1,"201528","020015","020015028"
70,"200000",2055,0,"narayanganj sadar",1995,0,1,"306758","030067","030067058"
50,"x",3102,1,"kafrul",2000,0,1,"302630","030026","030026030"
75,"15000",1529,0,"savar",1993,0,1,"302672","030026","030026072"
100,"60833",1850,0,"turag",1994,0,1,"302693","030026","030026093"
329,"90000",210,0,"gulshan",1985,1,1,"302626","030026","030026026"
238,"60000",2982,0,"gazipur sadar",1999,0,1,"303330","030033","030033030"
147,"70000",2793,0,"patenga",1998,0,1,"201565","020015","020015065"
30,"x",1924,0,"gazipur sadar",1994,0,1,"303330","030033","030033030"
140,"36000",2958,0.5,"bayejid bostami",1999,0,1,"201506","020015","020015006"
164,"90000",419,0,"new market",1984,1,1,"302663","030026","030026063"
400,"72000",2464,1,"mirpur",1997,0,1,"302648","030026","030026048"
204,"x",3208,0,"pallabi",2000,0,1,"302664","030026","030026064"
36,"25000",1610,1,"mohammadpur",1993,0,1,"302650","030026","030026050"
194,"104000",2691,0,"gazipur sadar",1996,0,1,"303330","030033","030033030"
100,"36000",356,0,"panchlaish",1985,1,1,"201557","020015","020015057"
127,"x",3167,0,"kafrul",2000,0,1,"302630","030026","030026030"
187,"60000",2408,0.5,"kotwali",1996,0,1,"201541","020015","020015041"
90,"18000",2614,0,"mirpur",1998,0,1,"302648","030026","030026048"
51,"60000",2110,0.5,"hathazari",1995,0,1,"201537","020015","020015037"
375,"250000",349,1,"panchlaish",1985,1,1,"201557","020015","020015057"
407,"60000",2160,1,"panchlaish",1995,0,1,"201557","020015","020015057"
496,"x",3207,1,"savar",2000,0,1,"302672","030026","030026072"
115,"60000",922,0,"gazipur sadar",1991,1,1,"303330","030033","030033030"
120,"20000",833,1,"narayanganj sadar",1990,1,1,"306758","030067","030067058"
150,"60000",1385,0,"sreepur",1993,0,1,"303386","030033","030033086"
115,"60000",2095,0.5,"kafrul",1995,0,1,"302630","030026","030026030"
95,"60000",750,0,"mirpur",1990,1,1,"302648","030026","030026048"
128,"90000",1140,0,"badda",1992,0,1,"302604","030026","030026004"
113,"50000",1159,0,"double mooring",1992,0,1,"201528","020015","020015028"
160,"35100",2478,0,"gazipur sadar",1997,0,1,"303330","030033","030033030"
64,"144000",2366,1,"narayanganj sadar",1996,0,1,"306758","030067","030067058"
75,"95000",209,0,"rampura",1984,1,1,"302667","030026","030026067"
100,"60000",837,0,"adabor",1991,1,1,"302602","030026","030026002"
179,"120000",1359,0,"tejgaon industrial area",1992,0,1,"302692","030026","030026092"
54,"30000",3129,1,"double mooring",2000,0,1,"201528","020015","020015028"
106,"11000",1430,0.5,"mohammadpur",1993,0,1,"302650","030026","030026050"
260,"90000",1220,0,"ramna",1992,0,1,"302666","030026","030026066"
255,"65000",455,0,"pallabi",1985,1,1,"302664","030026","030026064"
120,"48000",2566,0,"kotwali",1997,0,1,"201541","020015","020015041"
155,"72000",1304,0,"ramna",1992,0,1,"302666","030026","030026066"
290,"280000",571,0.5,"tejgaon industrial area",1985,1,1,"302692","030026","030026092"
90,"80000",1868,0,"tejgaon industrial area",1994,0,1,"302692","030026","030026092"
285,"40000",533,0,"dhanmondi",1985,1,1,"302616","030026","030026016"
90,"60000",1869,1,"tejgaon industrial area",1994,0,1,"302692","030026","030026092"
376,"120000",1270,0.5,"gazipur sadar",1992,0,1,"303330","030033","030033030"
110,"60000",1651,0,"shahbag",1993,0,1,"302675","030026","030026075"
87,"x",3111,1,"gazipur sadar",2000,0,1,"303330","030033","030033030"
175,"90000",82,0,"new market",1984,1,1,"302663","030026","030026063"
100,"60000",3106,0,"double mooring",2000,0,1,"201528","020015","020015028"
250,"60000",364,0,"double mooring",1984,1,1,"201528","020015","020015028"
447,"180000",2338,1,"khilkhet",1996,0,1,"302637","030026","030026037"
166,"120000",2831,0,"double mooring",1998,0,1,"201528","020015","020015028"
309,"180000",331,0,"double mooring",1983,1,1,"201528","020015","020015028"
125,"84000",1054,0,"kafrul",1992,0,1,"302630","030026","030026030"
115,"75000",885,0,"gazipur sadar",1990,1,1,"303330","030033","030033030"
80,"30000",1519,1,"rampura",1993,0,1,"302667","030026","030026067"
90,"sh, baby dresses, pa",3170,0,"ramna",2000,0,1,"302666","030026","030026066"
350,"68400",1987,1,"shyampur",1995,0,1,"302676","030026","030026076"
197,"36000",2153,1,"demra",1995,0,1,"302612","030026","030026012"
325,"125000",1186,0,"mirpur",1992,0,1,"302648","030026","030026048"
225,"219000",1187,0,"savar",1992,0,1,"302672","030026","030026072"
151,"696000",2611,0.5,"double mooring",1998,0,1,"201528","020015","020015028"
70,"90000",2069,0,"narayanganj sadar",1995,0,1,"306758","030067","030067058"
85,"x",2804,1,"pallabi",1998,0,1,"302664","030026","030026064"
81,"x",3083,0,"mirpur",2000,0,1,"302648","030026","030026048"
185,"84000",1574,0,"kafrul",1993,0,1,"302630","030026","030026030"
172,"95000",530,0,"rampura",1985,1,1,"302667","030026","030026067"
73,"50000",1345,0,"rampura",1992,0,1,"302667","030026","030026067"
195,"50000",376,0,"panchlaish",1986,1,1,"201557","020015","020015057"
170,"30000",1481,0,"jatrabari",1993,0,1,"302629","030026","030026029"
115,"360000",263,0,"kotwali",1985,1,1,"201541","020015","020015041"
275,"100100",2652,0.5,"double mooring",1998,0,1,"201528","020015","020015028"
279,"215000",946,1,"gazipur sadar",1989,1,1,"303330","030033","030033030"
97,"25000",2847,0,"kotwali",1998,0,1,"201541","020015","020015041"
150,"41000",1564,0,"mohammadpur",1994,0,1,"302650","030026","030026050"
120,"75000",2878,1,"rampura",1998,0,1,"302667","030026","030026067"
240,"30000",2176,1,"new market",1995,0,1,"302663","030026","030026063"
480,"720000",1821,0,"savar",1994,0,1,"302672","030026","030026072"
129,"40000",3156,0,"chandgaon",2000,0,1,"201519","020015","020015019"
240,"25000",2446,1,"gazipur sadar",1997,0,1,"303330","030033","030033030"
200,"60000",1648,0,"gazipur sadar",1993,0,1,"303330","030033","030033030"
250,"x",3010,1,"sreepur",1999,0,1,"303386","030033","030033086"
115,"50000",651,0,"sonargaon",1985,1,1,"306704","030067","030067004"
98,"x",3196,1,"gazipur sadar",2000,0,1,"303330","030033","030033030"
190,"35000",1128,0,"kotwali",1992,0,1,"201541","020015","020015041"
112,"50000",1039,0,"rampura",1992,0,1,"302667","030026","030026067"
256,"80000",1040,0,"rampura",1992,0,1,"302667","030026","030026067"
160,"50000",290,0,"rampura",1985,1,1,"302667","030026","030026067"
101,"50000",2696,0,"rampura",1998,0,1,"302667","030026","030026067"
344,"60000",2271,1,"kalabagan",1996,0,1,"302633","030026","030026033"
178,"x",2896,0,"savar",1999,0,1,"302672","030026","030026072"
88,"60000",1348,0,"mohammadpur",1992,0,1,"302650","030026","030026050"
150,"80000",780,0.5,"kafrul",1990,1,1,"302630","030026","030026030"
