"bgmea_num","capacity","machine","fac_type","upazila","date_est","exist05","upaz2011","parent"
2868,360000,294.5,1,"rampura",1999,1,302667,30026
1807,72000,400,1,"gazipur sadar",1994,1,303330,30033
1685,84000,825.5,1,"gazipur sadar",1993,1,303330,30033
1490,30000,108,0.5,"sher-e-bangla nagar",1992,1,302680,30026
1622,35000,105,0.5,"kalabagan",1997,1,302633,30026
2099,150000,65,1,"narayanganj sadar",1995,1,306758,30067
2748,42000,187,1,"narayanganj sadar",1998,1,306758,30067
1051,25000,130,0,"dakshinkhan",1992,1,302610,30026
2307,9e+05,322.6192883,1,"gazipur sadar",1996,1,303330,30033
1678,48000,65,0,"mohammadpur",1993,1,302650,30026
3004,NA,58,0.5,"motijheel",1999,1,302654,30026
1129,70000,302,0,"mirpur",1990,1,302648,30026
1313,4e+05,150,0,"kafrul",1992,1,302630,30026
2682,NA,120.1192883,1,"narayanganj sadar",1998,1,306758,30067
640,84000,335,0,"uttara, bimanbandar",1988,1,302695,30026
1842,110000,412.5,1,"savar",1994,1,302672,30026
1342,85000,198,0,"kafrul",1992,1,302630,30026
1573,1e+05,60,1,"mirpur",1993,1,302648,30026
2769,35000,207,0,"rampura",1998,1,302667,30026
1893,16667,115,1,"gazipur sadar",1994,1,303330,30033
2411,3e+05,675,1,"savar",1996,1,302672,30026
2423,42500,125,0,"uttara, bimanbandar",1997,1,302695,30026
1518,25000,86.5,1,"ramna",1993,1,302666,30026
2950,30000,159.5,1,"rampura",1999,1,302667,30026
1740,40000,112.5,1,"rampura",1994,1,302667,30026
3079,250000,135.1192883,1,"narayanganj sadar",2000,1,306758,30067
2341,275000,108.5,1,"narayanganj sadar",1996,1,306758,30067
3076,150000,140,1,"gulshan",2000,1,302626,30026
2584,70000,167.5,0.5,"savar",1998,1,302672,30026
1038,90000,173,0.5,"new market",1990,1,302663,30026
1480,60000,196.5,0,"paltan",1993,1,302665,30026
1395,88400,600,0,"pallabi",1985,1,302664,30026
218,60000,110,0,"narayanganj sadar",1985,1,306758,30067
229,36000,137.5,0,"gazipur sadar",1985,1,303330,30033
3041,40000,176,0,"tejgaon industrial area",2000,1,302692,30026
93,22200,341,0,"uttara, bimanbandar",1985,1,302695,30026
447,1e+05,375,0,"ramna",1985,1,302666,30026
569,30000,120,0,"narayanganj sadar",1988,1,306758,30067
2363,50000,187,0,"mirpur",1996,1,302648,30026
2534,535000,343,0.5,"rampura",1997,1,302667,30026
774,120000,231.5,0,"mirpur",1990,1,302648,30026
484,1200000,318,0.5,"pallabi",1985,1,302664,30026
2559,850000,213,0.5,"pallabi",1997,1,302664,30026
2003,960000,170,0.5,"shah ali",1995,1,302674,30026
1743,15000,138.6192883,0.5,"new market",1994,1,302663,30026
517,60000,80,1,"kafrul",1985,1,302630,30026
1116,1e+05,210,0,"badda",1990,1,302604,30026
824,19800,150.5,0,"rampura",1991,1,302667,30026
689,50000,120,0,"mirpur",1987,1,302648,30026
1811,75000,190,0,"kafrul",1994,1,302630,30026
2987,75000,150,0,"dakshinkhan",1999,1,302610,30026
605,75000,150,0,"ramna",1985,1,302666,30026
872,80000,208,0,"lalbagh",1991,1,302642,30026
2247,1e+05,110.5,0,"kafrul",1996,1,302630,30026
655,78000,240,0,"savar",1986,1,302672,30026
1816,30000,157,1,"savar",1994,1,302672,30026
847,228000,150,1,"mohammadpur",1989,1,302650,30026
2462,55000,155,0,"paltan",1997,1,302665,30026
267,60000,180,0,"paltan",1985,1,302665,30026
744,202000,290,0,"mirpur",1988,1,302648,30026
1139,102000,100,1,"mirpur",1990,1,302648,30026
1317,75000,231.5,0,"gazipur sadar",1992,1,303330,30033
2826,144000,44,1,"kaliakair",1998,1,303332,30033
1552,30000,151.5,0,"khilgaon",1993,1,302636,30026
790,70000,75,1,"gazipur sadar",1991,1,303330,30033
2869,216000,106,0,"mirpur",1999,1,302648,30026
1948,50000,155,0,"turag",1994,1,302693,30026
1476,30000,85,0,"tejgaon industrial area",1993,1,302692,30026
1561,36000,116,0,"pallabi",1994,1,302664,30026
604,65000,150,0.5,"khilkhet",1986,1,302637,30026
3033,2e+05,195,1,"mirpur",1999,1,302648,30026
1405,60000,149,0,"tejgaon",1992,1,302690,30026
2389,60000,145,0.5,"gulshan",1996,1,302626,30026
2530,40000,115,0,"gazipur sadar",1997,1,303330,30033
2394,156000,223,0.5,"gazipur sadar",1991,1,303330,30033
1416,108000,193,0,"mirpur",1993,1,302648,30026
1442,250000,361.5,0,"tejgaon industrial area",1993,1,302692,30026
2460,70000,107,1,"gazipur sadar",1997,1,303330,30033
524,30000,65,0.5,"dhanmondi",1987,1,302616,30026
2248,1200000,372,1,"motijheel",1995,1,302654,30026
2597,NA,40,0,"motijheel",1998,1,302654,30026
1602,50000,210,1,"darus salam",1993,1,302611,30026
1376,1e+05,641,1,"mohammadpur",1993,1,302650,30026
2986,1500000,190.5,1,"gazipur sadar",1999,1,303330,30033
2055,2e+05,70,0,"narayanganj sadar",1995,1,306758,30067
3102,67000,200,1,"kafrul",2000,1,302630,30026
199,15000,72,0.5,"sabujbagh",1986,1,302668,30026
1529,15000,75,0,"savar",1993,1,302672,30026
1850,12000,125,0,"turag",1994,1,302693,30026
210,110000,500.5,0,"gulshan",1985,1,302626,30026
2982,70000,262,0,"gazipur sadar",1999,1,303330,30033
1924,60000,205,0,"gazipur sadar",1994,1,303330,30033
419,1e+05,160,0,"new market",1984,1,302663,30026
2189,25000,200,1,"kotwali-dhk",1995,1,302640,30026
2464,250000,1046.5,1,"mirpur",1997,1,302648,30026
3208,125000,206,0,"pallabi",2000,1,302664,30026
1610,25000,36,1,"mohammadpur",1993,1,302650,30026
2691,312000,324.5,0,"gazipur sadar",1996,1,303330,30033
304,60000,73,1,"new market",1986,1,302663,30026
752,90000,145.5,0,"kafrul",1989,1,302630,30026
2224,7500,100,0.5,"mirpur",1996,1,302648,30026
3167,2e+05,185,0,"kafrul",2000,1,302630,30026
1349,150000,110,1,"gulshan",1991,1,302626,30026
2614,75000,118,0,"mirpur",1998,1,302648,30026
2873,60000,371,1,"savar",1998,1,302672,30026
3207,50000,473,1,"savar",2000,1,302672,30026
922,106666,192,0,"gazipur sadar",1991,1,303330,30033
833,5e+05,160,1,"narayanganj sadar",1990,1,306758,30067
1385,150000,243,0,"sreepur",1993,1,303386,30033
2095,40000,137.5,0.5,"kafrul",1995,1,302630,30026
3171,1e+05,325,1,"mirpur",1998,1,302648,30026
750,60000,95,0,"mirpur",1990,1,302648,30026
1140,90000,128,0,"badda",1992,1,302604,30026
2478,35100,160,0,"gazipur sadar",1997,1,303330,30033
2366,15000,77,1,"narayanganj sadar",1996,1,306758,30067
209,48000,105,0,"rampura",1984,1,302667,30026
837,60000,100,0,"adabor",1991,1,302602,30026
2288,36000,170,1,"pallabi",1996,1,302664,30026
1053,72000,214,0.5,"mirpur",1998,1,302648,30026
1359,156000,221.5,0,"tejgaon industrial area",1992,1,302692,30026
1430,60000,105.5,0.5,"mohammadpur",1993,1,302650,30026
1220,1e+05,255,0,"ramna",1992,1,302666,30026
455,84000,265,0,"pallabi",1985,1,302664,30026
1304,72000,155,0,"ramna",1992,1,302666,30026
571,3e+05,315,0.5,"tejgaon industrial area",1985,1,302692,30026
2789,96000,390,1,"khilgaon",1998,1,302636,30026
1868,150000,255.5,0,"tejgaon industrial area",1994,1,302692,30026
533,62500,229,0,"dhanmondi",1985,1,302616,30026
1869,70000,107.5,1,"tejgaon industrial area",1994,1,302692,30026
1270,185000,482.5,0.5,"gazipur sadar",1992,1,303330,30033
2811,NA,48,1,"narayanganj sadar",1998,1,306758,30067
1651,60000,110,0,"shahbag",1993,1,302675,30026
3111,2e+05,151,1,"gazipur sadar",2000,1,303330,30033
82,90000,175,0,"new market",1984,1,302663,30026
2338,221000,498.5,1,"khilkhet",1996,1,302637,30026
1054,84000,125,0,"kafrul",1992,1,302630,30026
885,75000,236,0,"gazipur sadar",1990,1,303330,30033
1725,36000,130,1,"mirpur",1993,1,302648,30026
1731,50000,70,0,"gulshan",1993,1,302626,30026
1519,30000,80,1,"rampura",1993,1,302667,30026
3170,NA,90,0,"ramna",2000,1,302666,30026
1987,36000,347,1,"shyampur",1995,1,302676,30026
1499,60000,220,0,"mirpur",1992,1,302648,30026
31,60000,165,0,"mirpur",1985,1,302648,30026
2153,50000,178.5,1,"demra",1995,1,302612,30026
1186,125000,337.5,0,"mirpur",1992,1,302648,30026
1187,250000,387.5,0,"savar",1992,1,302672,30026
2069,150000,75,0,"narayanganj sadar",1995,1,306758,30067
2804,50000,257.5,1,"pallabi",1998,1,302664,30026
3083,250000,425.5,0,"mirpur",2000,1,302648,30026
1574,170400,337.5,0,"kafrul",1993,1,302630,30026
530,120000,209.5,0,"rampura",1985,1,302667,30026
1345,50000,96.5,0,"rampura",1992,1,302667,30026
2794,10000,80,0.5,"ramna",1998,1,302666,30026
1481,40000,160,0,"jatrabari",1993,1,302629,30026
263,360000,115,0,"kotwali",1985,1,201541,20015
946,5e+05,249.5,1,"gazipur sadar",1989,1,303330,30033
1564,41000,175,0,"mohammadpur",1994,1,302650,30026
2878,160000,170,1,"rampura",1998,1,302667,30026
2176,50000,265,1,"new market",1995,1,302663,30026
1821,720000,480,0,"savar",1994,1,302672,30026
3156,180000,364.5,0,"chandgaon",2000,1,201519,20015
2446,25000,240,1,"gazipur sadar",1997,1,303330,30033
1648,60000,200,0,"gazipur sadar",1993,1,303330,30033
3010,136000,505,1,"sreepur",1999,1,303386,30033
778,82000,107,0.5,"uttara, bimanbandar",1989,1,302695,30026
651,25000,107.5,0,"sonargaon",1985,1,306704,30067
3196,260000,121,1,"gazipur sadar",2000,1,303330,30033
1039,50000,112,0,"rampura",1992,1,302667,30026
1040,80000,256,0,"rampura",1992,1,302667,30026
290,80000,166,0,"rampura",1985,1,302667,30026
2696,50000,101,0,"rampura",1998,1,302667,30026
3029,NA,100,0,"rampura",2000,1,302667,30026
2271,60000,344,1,"kalabagan",1996,1,302633,30026
2896,60000,239,0,"savar",1999,1,302672,30026
2944,14500,80,0,"mirpur",1999,1,302648,30026
1348,60000,88,0,"mohammadpur",1992,1,302650,30026
780,96000,170,0.5,"kafrul",1990,1,302630,30026
2194,120000,230,0,"khilkhet",1996,1,302637,30026
1632,99000,131,0,"mohammadpur",1993,1,302650,30026
699,1400000,317.6192883,1,"narayanganj sadar",1988,1,306758,30067
1511,135000,477,0,"shyampur",1993,1,302676,30026
1928,135000,441,0,"mirpur",1994,1,302648,30026
2907,NA,152,1,"mirpur",1999,1,302648,30026
2602,72000,291,1,"mirpur",1998,1,302648,30026
548,45000,239,0,"motijheel",1985,1,302654,30026
813,48000,152,0,"motijheel",1991,1,302654,30026
215,104000,224.5,0,"mohammadpur",1984,1,302650,30026
2265,60000,40,0.5,"narayanganj sadar",1996,1,306758,30067
211,67000,215,0,"new market",1986,1,302663,30026
1367,70000,220,0,"ramna",1993,1,302666,30026
1190,130000,442.5,0.5,"pallabi",1992,1,302664,30026
2526,135000,111.5,0.5,"darus salam",1997,1,302611,30026
3,2500,85,0,"gulshan",1985,1,302626,30026
1004,75000,156,0.5,"badda",1992,1,302604,30026
1996,2e+05,100,1,"narayanganj sadar",1995,1,306758,30067
2909,60000,377.6192883,1,"kadam tali",1999,1,302632,30026
1578,3e+05,4632.5,0,"savar",1993,1,302672,30026
2637,180000,867.5,1,"gazipur sadar",1998,1,303330,30033
2305,45000,120.5,0,"kafrul",1996,1,302630,30026
219,120000,166,0,"kafrul",1985,1,302630,30026
2286,NA,224.4716134,0,"pallabi",1996,1,302664,30026
2536,NA,224.4716134,0,"pallabi",1997,1,302664,30026
268,36000,172,0,"jatrabari",1985,1,302629,30026
818,360000,220,0.5,"kotwali",1991,1,201541,20015
2980,2000,80,1,"gulshan",1999,1,302626,30026
1391,56600,143,0,"ramna",1993,1,302666,30026
2405,150000,250,0,"gazipur sadar",1996,1,303330,30033
2382,NA,40,0.5,"motijheel",1996,1,302654,30026
474,49000,60,0,"kafrul",1987,1,302630,30026
1137,60000,120,0,"mirpur",1991,1,302648,30026
3141,45500,112.5,0,"kalabagan",2000,1,302633,30026
1643,64992,73,1,"ramna",1993,1,302666,30026
2889,50000,114.1192883,0.5,"mirpur",1999,1,302648,30026
2196,93600,48,0.5,"mohammadpur",1996,1,302650,30026
3096,50000,99,0.5,"gazipur sadar",2000,1,303330,30033
624,60000,250,0,"tejgaon industrial area",1986,1,302692,30026
1303,46000,120,0,"chandgaon",1992,1,201519,20015
1374,94000,160,0,"double mooring",1993,1,201528,20015
2573,216000,75,0,"double mooring",1998,1,201528,20015
1339,60000,155,0.5,"kotwali",1992,1,201541,20015
1014,48000,140,0,"panchlaish",1992,1,201557,20015
1164,120000,203,0.5,"patenga",1995,1,201565,20015
582,143000,175,0,"panchlaish",1984,1,201557,20015
1412,1e+05,276.5,0,"chandgaon",1992,1,201519,20015
3044,60000,247.5,0,"double mooring",1999,1,201528,20015
930,72000,130,0,"kotwali",1991,1,201541,20015
2294,1e+05,245,0,"pahartali",1996,1,201555,20015
2234,1800,177,0,"double mooring",1995,1,201528,20015
2201,180000,162.5,0.5,"kotwali",1996,1,201541,20015
2586,80000,130.5,0.5,"double mooring",1998,1,201528,20015
1059,45000,201,0,"double mooring",1991,1,201528,20015
880,180000,212.5,1,"kotwali",1991,1,201541,20015
2690,80000,87,1,"rampura",1998,1,302667,30026
3110,80000,84,0,"panchlaish",2000,1,201557,20015
2540,60000,300,0.5,"chittagong port",1997,1,201520,20015
353,15000,140,0,"double mooring",1985,1,201528,20015
1009,4e+05,102.5,1,"double mooring",1992,1,201528,20015
2154,520000,190,1,"patiya",1995,1,201561,20015
2895,720000,250,0.5,"bakalia",1999,1,201510,20015
2342,14000,85,0,"mohammadpur",1996,1,302650,30026
2788,72000,175,0,"kotwali",1998,1,201541,20015
972,60000,150,0,"kotwali",1992,1,201541,20015
3125,52,99.5,0,"kotwali",2000,1,201541,20015
2722,312000,283,1,"kotwali",1998,1,201541,20015
306,40000,190,0,"kotwali",1985,1,201541,20015
2319,75000,174,0,"bakalia",1996,1,201510,20015
3185,84000,156,0.5,"pahartali",2000,1,201555,20015
1231,230000,393.5,0.5,"kotwali",1992,1,201541,20015
2333,40000,120,0,"bakalia",1996,1,201510,20015
329,78000,272,0,"chandgaon",1981,1,201519,20015
669,104000,283.5,0.5,"double mooring",1988,1,201528,20015
2791,60000,219,1,"double mooring",1999,1,201528,20015
3136,84000,52,0.5,"panchlaish",2000,1,201557,20015
2519,45000,132.5,0,"kotwali",1997,1,201541,20015
2328,35000,90,0,"pahartali",1996,1,201555,20015
1272,48000,92.5,0,"kotwali",1992,1,201541,20015
336,40000,160,0,"pahartali",1984,1,201555,20015
1696,2500000,723,0,"patenga",1992,1,201565,20015
2621,1e+06,885,1,"chandgaon",1998,1,201519,20015
342,84000,201,0,"kotwali",1984,1,201541,20015
2687,42000,100,0,"pahartali",1987,1,201555,20015
1491,126000,250,0,"pahartali",1994,1,201555,20015
2410,70000,115,0,"double mooring",1996,1,201528,20015
1172,10000,135,0,"double mooring",1992,1,201528,20015
3117,3e+05,89,1,"panchlaish",2000,1,201557,20015
1185,168000,184,0,"khulshi",1992,1,201543,20015
305,15000,254.5,0,"double mooring",1985,1,201528,20015
735,30000,170,1,"double mooring",1989,1,201528,20015
2673,1e+05,206.5,0.5,"panchlaish",1998,1,201557,20015
1373,180000,294,0.5,"kotwali",1993,1,201541,20015
399,150000,177.5,0.5,"double mooring",1985,1,201528,20015
2058,120000,172.5,0,"bayejid bostami",1995,1,201506,20015
3159,36000,286,1,"lohagara",2000,1,201547,20015
3177,40000,70,0.5,"kotwali",2000,1,201541,20015
2445,40000,120,0.5,"panchlaish",1997,1,201557,20015
918,60000,100,0,"patenga",1992,1,201565,20015
2243,96000,125,0,"patenga",1995,1,201565,20015
2272,120000,2543.5,1,"patenga",1996,1,201565,20015
628,96000,245,0,"chandgaon",1986,1,201519,20015
1195,6e+05,200,1,"khulshi",1992,1,201543,20015
3042,150000,200,1,"khulshi",2000,1,201543,20015
2843,2e+05,290,0.5,"pahartali",1998,1,201555,20015
3035,112500,454.5,1,"chandgaon",1999,1,201519,20015
1255,6e+05,200,1,"kotwali",1992,1,201541,20015
3088,6e+05,192,1,"khulshi",1999,1,201543,20015
2406,2e+05,237,1,"double mooring",1996,1,201528,20015
395,70000,250,1,"kotwali",1985,1,201541,20015
2491,150000,152,1,"panchlaish",1997,1,201557,20015
2954,60000,205,0,"chandgaon",2000,1,201519,20015
2380,66000,100,0.5,"double mooring",1996,1,201528,20015
343,5833,244.1192883,0,"kotwali",1985,1,201541,20015
588,1e+05,212.5,0,"double mooring",1986,1,201528,20015
1689,28800,415,1,"mirpur",1993,1,302648,30026
367,75000,265,0,"bayejid bostami",1985,1,201506,20015
2934,60000,108,0,"bakalia",1999,1,201510,20015
2122,1e+05,199.5,0,"double mooring",1995,1,201528,20015
2144,240000,325,0.5,"panchlaish",1995,1,201557,20015
3005,240000,85,0.5,"bayejid bostami",2000,1,201506,20015
2654,2e+05,184,0.5,"double mooring",1998,1,201528,20015
2863,50000,38,1,"panchlaish",1998,1,201557,20015
352,40000,224,0,"double mooring",1984,1,201528,20015
2255,130000,693,0.5,"double mooring",1995,1,201528,20015
1460,2e+05,275,1,"khulshi",1993,1,201543,20015
622,60000,200,0,"kotwali",1986,1,201541,20015
2616,25000,110,1,"kotwali",1998,1,201541,20015
1111,240000,530,0,"bayejid bostami",1992,1,201506,20015
2178,25000,255,1,"chandgaon",1995,1,201519,20015
1321,45000,125,0,"kotwali",1992,1,201541,20015
2548,70000,302.5,0.5,"double mooring",1997,1,201528,20015
354,1e+05,390,0,"chandgaon",1985,1,201519,20015
971,360000,112.5,0.5,"kotwali",1991,1,201541,20015
2001,336000,265,0.5,"double mooring",1995,1,201528,20015
201,62000,251.5,0,"double mooring",1986,1,201528,20015
2679,75000,260,0,"double mooring",1998,1,201528,20015
1417,50000,225,0,"double mooring",1993,1,201528,20015
2926,49400,126.5,0,"double mooring",1999,1,201528,20015
1114,48000,148,0,"double mooring",1992,1,201528,20015
1845,36000,77.5,0,"panchlaish",1994,1,201557,20015
2919,60000,83,0,"chandgaon",1998,1,201519,20015
345,120000,455.5,0,"panchlaish",1984,1,201557,20015
2706,54000,322.5,1,"double mooring",1998,1,201528,20015
1280,360000,58,1,"double mooring",1993,1,201528,20015
1984,1e+05,165,0,"rampura",1984,1,302667,30026
2106,120000,412.5,0,"panchlaish",1996,1,201557,20015
2714,227000,100,0.5,"pahartali",1998,1,201555,20015
1875,48000,175,0,"double mooring",1994,1,201528,20015
2235,105000,180,0,"bayejid bostami",1995,1,201506,20015
1501,60000,230,1,"pahartali",1993,1,201555,20015
3130,140000,248.5,0,"double mooring",2000,1,201528,20015
2416,45000,262.5,0,"pahartali",1996,1,201555,20015
2252,84000,102.5,0,"patenga",1995,1,201565,20015
566,150000,150,0,"panchlaish",1984,1,201557,20015
1324,6e+05,68,1,"panchlaish",1992,1,201557,20015
2634,36000,150.5,0.5,"kotwali",1998,1,201541,20015
1832,120000,198,0.5,"double mooring",1994,1,201528,20015
1206,90000,241.5,0,"kotwali",1992,1,201541,20015
2744,48000,134,0,"kotwali",1998,1,201541,20015
802,50000,98,0,"panchlaish",1991,1,201557,20015
1652,50000,125,0,"pahartali",1994,1,201555,20015
1282,33000,110,0,"double mooring",1992,1,201528,20015
2947,180000,359,0.5,"panchlaish",1999,1,201557,20015
2233,145000,277.5,0,"double mooring",1995,1,201528,20015
379,80000,252.5,0,"double mooring",1985,1,201528,20015
2725,72000,152.5,0.5,"panchlaish",1998,1,201557,20015
1711,30000,167.5,1,"double mooring",1994,1,201528,20015
1503,78000,218,0,"chandgaon",1993,1,201519,20015
327,84000,334,0,"chandgaon",1983,1,201519,20015
328,54000,472,1,"double mooring",1983,1,201528,20015
482,55312,514,1,"kotwali",1993,1,201541,20015
2903,45000,435.5,1,"kotwali",1999,1,201541,20015
456,60000,356.5,0,"patenga",1985,1,201565,20015
291,30000,120,0,"khulshi",1986,1,201543,20015
3040,70000,69.5,0.5,"bakalia",1999,1,201510,20015
987,90000,200,0,"bakalia",1992,1,201510,20015
1862,50000,205,0,"chittagong port",1994,1,201520,20015
647,35000,61.5,0,"kotwali",1986,1,201541,20015
3021,120000,196,0.5,"panchlaish",2000,1,201557,20015
1524,48000,120,1,"halishahar",1993,1,201535,20015
1675,30000,121,0,"halishahar",1993,1,201535,20015
1310,30000,168,0,"double mooring",1992,1,201528,20015
1659,70000,111,0,"kotwali",1984,1,201541,20015
2693,45000,129,0,"kotwali",1998,1,201541,20015
2721,3e+05,134,0,"kotwali",1998,1,201541,20015
2260,120000,155,0.5,"chandgaon",1995,1,201519,20015
1092,1e+05,235.5,0,"bakalia",1992,1,201510,20015
1872,36000,98,0,"kotwali",1994,1,201541,20015
2596,72000,183,1,"bayejid bostami",1996,1,201506,20015
716,5e+05,200,0.5,"double mooring",1986,1,201528,20015
1146,80000,217.5,1,"kotwali",1992,1,201541,20015
1233,60000,160,0,"mohammadpur",1992,1,302650,30026
683,50000,120,0,"pahartali",1987,1,201555,20015
2945,60000,112.5,0,"patenga",1999,1,201565,20015
1835,1e+05,199,0,"bayejid bostami",1994,1,201506,20015
222,72000,218.5,0,"pahartali",1985,1,201555,20015
2752,84000,275.5,0,"pahartali",1998,1,201555,20015
2502,216000,276,0.5,"khulshi",1997,1,201543,20015
586,36000,200,0,"double mooring",1986,1,201528,20015
1958,96000,292.5,0,"pahartali",1994,1,201555,20015
961,72000,207.5,0,"double mooring",1992,1,201528,20015
2992,150000,237.5,0,"chandgaon",1999,1,201519,20015
1226,72000,454,1,"kotwali",1992,1,201541,20015
1483,36000,137,0,"kotwali",1993,1,201541,20015
330,60000,99,0,"chandgaon",1984,1,201519,20015
1396,25000,180,0,"pahartali",1993,1,201555,20015
371,192000,255,0.5,"kotwali",1984,1,201541,20015
238,50000,100,0,"panchlaish",1985,1,201557,20015
1517,24000,78,0,"kotwali",1993,1,201541,20015
2724,182000,500,0,"patenga",1997,1,201565,20015
3157,120000,226,0,"panchlaish",2000,1,201557,20015
2676,30000,200,1,"sitakunda",1998,1,201586,20015
1411,120000,167.5,0.5,"double mooring",1993,1,201528,20015
1794,1e+05,270,0,"panchlaish",1994,1,201557,20015
2138,1e+05,270,0,"panchlaish",1995,1,201557,20015
3229,80000,167,0.5,"panchlaish",2000,1,201557,20015
2381,60000,97.5,1,"bayejid bostami",1996,1,201506,20015
2712,340000,95,0.5,"double mooring",1998,1,201528,20015
795,1e+05,98,0,"panchlaish",1991,1,201557,20015
2592,80000,128.5,0,"khulshi",1997,1,201543,20015
1485,60000,850,0,"patenga",1993,1,201565,20015
2390,292000,4375,0,"patenga",1996,1,201565,20015
567,30000,110,0,"chandgaon",1985,1,201519,20015
2388,24500,251,0,"pahartali",1996,1,201555,20015
366,75000,135.5,0,"kotwali",1984,1,201541,20015
40,960000,2650,0.5,"panchlaish",1983,1,201557,20015
2197,550000,1032.5,0.5,"patenga",1995,1,201565,20015
1662,48000,130,0,"chandgaon",1994,1,201519,20015
380,50000,137,0,"kotwali",1985,1,201541,20015
344,25000,90,0,"kotwali",1985,1,201541,20015
