"bgmea_num","capacity","machine","fac_type","upazila","date_est","exist91","exist01","upaz2011","parent"
2904,"x",56,1,"narayanganj sadar",1999,0,1,306758,30067
1250,"70000",160,0,"rampura",1992,0,1,302667,30026
949,"70000",175,0,"double mooring",1991,1,1,201528,20015
2482,"205000",89,0,"jatrabari",1997,0,1,302629,30026
2628,"x",179,0,"khilkhet",1998,0,1,302637,30026
2080,"75000",168,0,"gulshan",1995,0,1,302626,30026
1942,"24000",85,0,"double mooring",1994,0,1,201528,20015
382,"36000",120,0,"kotwali",1984,1,1,201541,20015
1568,"60000",460,1,"pallabi",1993,0,1,302664,30026
1266,"45000",140,0.5,"kotwali",1991,1,1,201541,20015
739,"18000",135,0,"kotwali",1989,1,1,201541,20015
1160,"360000",610,0,"mirpur",1992,0,1,302648,30026
2027,"360000",96,1,"narayanganj sadar",1995,0,1,306758,30067
1964,"10000",55,0,"pallabi",1994,0,1,302664,30026
1420,"56000",170,0,"gazipur sadar",1992,0,1,303330,30033
155,"156000",357,0,"narayanganj sadar",1984,1,1,306758,30067
753,"350000",100,1,"kotwali",1990,1,1,201541,20015
1409,"60000",170,0,"pallabi",1993,0,1,302664,30026
122,"75000",120,0,"kalabagan",1985,1,1,302633,30026
2853,"x",125,0,"mirpur",1998,0,1,302648,30026
2230,"75000",135,0.5,"gulshan",1995,0,1,302626,30026
1178,"120000",157,0,"gazipur sadar",1992,0,1,303330,30033
3090,"366000",152,1,"gazipur sadar",2000,0,1,303330,30033
3220,"24000",55,0,"kotwali",2000,0,1,201541,20015
1494,"120000",165,0,"gazipur sadar",1993,0,1,303330,30033
2120,"55000",160,0,"savar",1995,0,1,302672,30026
1909,"60000",350,0,"savar",1993,0,1,302672,30026
3027,"x",167,0,"kafrul",2000,0,1,302630,30026
2378,"75000",176,0,"pallabi",1996,0,1,302664,30026
374,"80000",150,0.5,"kotwali",1985,1,1,201541,20015
955,"60000",120,0.5,"chandgaon",1991,1,1,201519,20015
3097,"x",185.2385766,0.5,"mirpur",2000,0,1,302648,30026
2022,"160000",75,1,"narayanganj sadar",1995,0,1,306758,30067
1890,"350000",170,1,"bayejid bostami",1994,0,1,201506,20015
3205,"x",69,1,"gazipur sadar",2000,0,1,303330,30033
1274,"45000",105,0,"savar",1992,0,1,302672,30026
783,"60000",205,0,"savar",1990,1,1,302672,30026
310,"60000",245,0,"savar",1984,1,1,302672,30026
828,"60000",130,0.5,"pahartali",1991,1,1,201555,20015
740,"60000",278,0,"double mooring",1990,1,1,201528,20015
423,"130000",177,0,"jatrabari",1985,1,1,302629,30026
714,"90000",92,0.5,"kotwali",1987,1,1,201541,20015
2429,"75000",209,1,"gazipur sadar",1997,0,1,303330,30033
242,"150000",125,1,"gazipur sadar",1985,1,1,303330,30033
1684,"70000",200,0,"rupganj",1993,0,1,306768,30067
879,"10000",146,0,"tejgaon industrial area",1991,1,1,302692,30026
459,"75000",225,0,"rupganj",1985,1,1,306768,30067
3213,"x",340,0,"patenga",2000,0,1,201565,20015
377,"200000",710,0,"double mooring",1985,1,1,201528,20015
870,"100000",150,0,"rampura",1991,1,1,302667,30026
3064,"x",143,1,"savar",2000,0,1,302672,30026
1528,"60000",129,0,"kafrul",1993,0,1,302630,30026
61,"350000",650,0,"kafrul",1985,1,1,302630,30026
2354,"36000",137,0,"chittagong port",1996,0,1,201520,20015
89,"36000",120,0,"kafrul",1985,1,1,302630,30026
1902,"70000",380,1,"gazipur sadar",1994,0,1,303330,30033
2640,"x",178,0.5,"mirpur",1998,0,1,302648,30026
499,"50000",110,0.5,"mirpur",1985,1,1,302648,30026
386,"48000",134,0,"gulshan",1985,1,1,302626,30026
1436,"48000",114,0,"rampura",1993,0,1,302667,30026
2326,"249600",96,1,"narayanganj sadar",1996,0,1,306758,30067
346,"30000",125,0,"pahartali",1984,1,1,201555,20015
2796,"x",175,0,"rampura",1998,0,1,302667,30026
453,"36000",219,0,"rampura",1985,1,1,302667,30026
935,"70000",250,0.5,"bayejid bostami",1992,0,1,201506,20015
1828,"50000",180,0,"chandgaon",1994,0,1,201519,20015
2182,"120000",40,0,"chandgaon",1995,0,1,201519,20015
2170,"200000",1150,0,"patenga",1994,0,1,201565,20015
712,"40000",150,0,"chandgaon",1989,1,1,201519,20015
2583,"108000",123,0,"keraniganj",1998,0,1,302638,30026
2256,"24000",115,0,"kotwali",1995,0,1,201541,20015
2977,"x",185.2385766,0,"khilkhet",1999,0,1,302637,30026
475,"96000",150,0,"sabujbagh",1985,1,1,302668,30026
340,"24000",110,0,"panchlaish",1985,1,1,201557,20015
1660,"78000",135,0,"rampura",1993,0,1,302667,30026
1145,"120000",186,0,"tejgaon industrial area",1992,0,1,302692,30026
1370,"56000",114,0,"double mooring",1993,0,1,201528,20015
428,"72000",176,0,"mirpur",1985,1,1,302648,30026
1147,"77000",140,0,"gulshan",1992,0,1,302626,30026
2655,"160000",275,0.5,"double mooring",1998,0,1,201528,20015
3025,"x",38,0,"sutrapur",1999,0,1,302688,30026
3178,"x",96,0,"khulshi",2000,0,1,201543,20015
3068,"85000",309,1,"savar",2000,0,1,302672,30026
70,"60000",150,0,"kafrul",1985,1,1,302630,30026
3162,"x",185.2385766,1,"gazipur sadar",2000,0,1,303330,30033
698,"150000",100,1,"narayanganj sadar",1988,1,1,306758,30067
2739,"150000",217,0,"narayanganj sadar",1998,0,1,306758,30067
1615,"50000",330,0,"gazipur sadar",1994,0,1,303330,30033
1576,"52000",115,1,"mirpur",1993,0,1,302648,30026
2771,"60000",200,0.5,"panchlaish",1998,0,1,201557,20015
119,"60000",265,0,"mirpur",1985,1,1,302648,30026
507,"40000",156,0,"chandgaon",1989,1,1,201519,20015
422,"40000",205,0,"narayanganj sadar",1985,1,1,306758,30067
827,"150000",190,1,"narayanganj sadar",1991,1,1,306758,30067
1025,"60000",103,0.5,"mirpur",1991,1,1,302648,30026
3164,"x",185.2385766,1,"gazipur sadar",2000,0,1,303330,30033
919,"66000",167,0,"paltan",1991,1,1,302665,30026
2917,"170000",108,1,"savar",1999,0,1,302672,30026
2249,"30000",250,0,"patenga",1995,0,1,201565,20015
2990,"38000",155,0,"double mooring",1999,0,1,201528,20015
825,"25000",70,0,"kafrul",1992,0,1,302630,30026
2754,"30000",103,0,"pahartali",1999,0,1,201555,20015
273,"120000",300,0,"lalbagh",1985,1,1,302642,30026
2543,"78000",225,0,"lalbagh",1997,0,1,302642,30026
1713,"150000",200,1,"sonargaon",1993,0,1,306704,30067
1929,"150000",70,1,"narayanganj sadar",1994,0,1,306758,30067
256,"60000",120,0,"mohammadpur",1985,1,1,302650,30026
743,"x",185.2385766,1,"mohammadpur",1990,1,1,302650,30026
906,"1200000",200,0,"mirpur",1991,1,1,302648,30026
2553,"105000",70,1,"gazipur sadar",1997,0,1,303330,30033
1626,"80000",564,1,"sreepur",1993,0,1,303386,30033
2195,"120000",175,0,"double mooring",1995,0,1,201528,20015
796,"100000",98,0,"panchlaish",1991,1,1,201557,20015
2780,"65000",114,0,"pahartali",1998,0,1,201555,20015
2439,"60000",165,0,"savar",1993,0,1,302672,30026
3191,"60000",125,0,"kotwali",2000,0,1,201541,20015
243,"65000",150,0,"gulshan",1985,1,1,302626,30026
1371,"250000",300,0,"dhanmondi",1993,0,1,302616,30026
1665,"60000",220,0,"mohammadpur",1993,0,1,302650,30026
2398,"72000",40,0,"kotwali",1997,0,1,201541,20015
1366,"120000",75,1,"gazipur sadar",1993,0,1,303330,30033
606,"60000",170,0,"double mooring",1983,1,1,201528,20015
2336,"36000",140,0,"kotwali",1996,0,1,201541,20015
2577,"20000",137,1,"chittagong port",1997,0,1,201520,20015
2778,"104000",325,0,"patenga",1998,0,1,201565,20015
1843,"100000",120,1,"gazipur sadar",1994,0,1,303330,30033
3078,"24000",185.2385766,1,"uttara, bimanbandar",2000,0,1,302695,30026
2174,"x",250,0,"tejgaon industrial area",1995,0,1,302692,30026
1865,"75000",116,0,"uttara, bimanbandar",1994,0,1,302695,30026
2833,"x",33,0,"pallabi",1998,0,1,302664,30026
2131,"36000",50,0,"mohammadpur",1995,0,1,302650,30026
2268,"50000",120,0,"kalabagan",1995,0,1,302633,30026
2329,"600000",100,1,"gazipur sadar",1996,0,1,303330,30033
840,"10400",78,0,"mirpur",1991,1,1,302648,30026
1121,"30000",80,0,"mirpur",1992,0,1,302648,30026
2612,"30000",90,0,"tejgaon industrial area",1997,0,1,302692,30026
124,"30000",64,0,"gulshan",1985,1,1,302626,30026
646,"36000",111,0,"ramna",1986,1,1,302666,30026
3008,"90000",170,0,"pahartali",1999,0,1,201555,20015
3152,"x",185.2385766,1,"mohammadpur",2000,0,1,302650,30026
77,"75000",200,0,"panchlaish",1984,1,1,201557,20015
1465,"75000",250,0,"mohammadpur",1993,0,1,302650,30026
1967,"300000",300,1,"savar",1994,0,1,302672,30026
1695,"90000",80,0,"hazaribagh",1993,0,1,302628,30026
1525,"60000",200,0,"gazipur sadar",1993,0,1,303330,30033
2785,"60000",165,0.5,"tejgaon industrial area",1998,0,1,302692,30026
3216,"overalls, pants",200,0,"rampura",2000,0,1,302667,30026
2183,"380000",180,1,"narayanganj sadar",1995,0,1,306758,30067
2442,"220000",150,0.5,"kotwali",1996,0,1,201541,20015
994,"200000",140,0,"kotwali",1991,1,1,201541,20015
1393,"48000",120,0,"mirpur",1993,0,1,302648,30026
320,"60000",200,0,"halishahar",1985,1,1,201535,20015
1319,"90000",122,0,"shyampur",1992,0,1,302676,30026
2415,"36000",65,0,"shyampur",1996,0,1,302676,30026
1728,"240000",124,1,"demra",1994,0,1,302612,30026
1098,"30000",168,0,"pallabi",1992,0,1,302664,30026
3112,"60000",100,0.5,"panchlaish",2000,0,1,201557,20015
728,"54000",170,0,"tejgaon industrial area",1989,1,1,302692,30026
1215,"30000",120,0,"kotwali",1992,0,1,201541,20015
649,"30500",80,0,"adabor",1986,1,1,302602,30026
1697,"21000",165,0.5,"double mooring",1994,0,1,201528,20015
1031,"48000",120,0,"mirpur",1992,0,1,302648,30026
1080,"48000",132,0,"tejgaon industrial area",1992,0,1,302692,30026
2168,"96000",190,0.5,"savar",1995,0,1,302672,30026
1451,"96000",118,0.5,"sher-e-bangla nagar",1993,0,1,302680,30026
127,"192000",410,0,"sher-e-bangla nagar",1985,1,1,302680,30026
2511,"160000",240,0,"badda",1997,0,1,302604,30026
2136,"150000",105,0,"kalabagan",1995,0,1,302633,30026
3137,"150000",95,0,"mirzapur",2000,0,1,309366,30093
2942,"x",232,1,"gazipur sadar",1999,0,1,303330,30033
1747,"200000",155,0,"kafrul",1995,0,1,302630,30026
1079,"83000",100,0,"pallabi",1992,0,1,302664,30026
2973,"x",185.2385766,0,"uttara, bimanbandar",1999,0,1,302695,30026
3203,"x",108,0.5,"chak bazar",2000,0,1,302609,30026
3101,"x",50,1,"gazipur sadar",2000,0,1,303330,30033
927,"92000",125,0,"kafrul",1991,1,1,302630,30026
3193,"144000",459,1,"gazipur sadar",2000,0,1,303330,30033
534,"7000",90,0,"tejgaon",1985,1,1,302690,30026
962,"80000",200,0,"badda",1992,0,1,302604,30026
389,"75000",155,0,"badda",1985,1,1,302604,30026
1041,"250000",126,1,"jatrabari",1992,0,1,302629,30026
1358,"50000",83,0.5,"rampura",1993,0,1,302667,30026
1437,"30500",119,0,"adabor",1993,0,1,302602,30026
2569,"x",105,1,"narayanganj sadar",1997,0,1,306758,30067
1379,"90000",110,0,"tejgaon",1993,0,1,302690,30026
1733,"30000",55,0,"gulshan",1994,0,1,302626,30026
381,"50000",244,0,"chandgaon",1985,1,1,201519,20015
1394,"90000",110,0,"narayanganj sadar",1993,0,1,306758,30067
1510,"30000",55,0,"double mooring",1993,0,1,201528,20015
1469,"200000",187,1,"gazipur sadar",1987,1,1,303330,30033
1148,"60000",70,0,"savar",1992,0,1,302672,30026
751,"50000",244,0,"gulshan",1990,1,1,302626,30026
1161,"x",185.2385766,0,"kalabagan",1992,0,1,302633,30026
598,"60000",125,0,"tejgaon industrial area",1986,1,1,302692,30026
2259,"50000",125,0,"patenga",1997,0,1,201565,20015
368,"13000",350,0,"kotwali",1984,1,1,201541,20015
369,"78000",250,0,"kotwali",1984,1,1,201541,20015
1269,"60000",136,0,"pallabi",1992,0,1,302664,30026
1433,"48000",168,0,"uttara, bimanbandar",1993,0,1,302695,30026
1962,"84000",658,1,"gazipur sadar",1995,0,1,303330,30033
1330,"60000",175,0,"gazipur sadar",1992,0,1,303330,30033
2766,"x",126,0,"kaliakair",1998,0,1,303332,30033
2859,"100000",166,1,"panchlaish",1998,0,1,201557,20015
2517,"120000",348,1,"panchlaish",1997,0,1,201557,20015
2815,"200000",150,1,"gazipur sadar",1998,0,1,303330,30033
1171,"100000",120,1,"gazipur sadar",1992,0,1,303330,30033
3151,"60000",249,1,"mirpur",2000,0,1,302648,30026
1403,"120000",305,0,"rampura",1993,0,1,302667,30026
3026,"x",86,0,"gazipur sadar",1999,0,1,303330,30033
3192,"x",185.2385766,1,"jatrabari",2000,0,1,302629,30026
1205,"70000",70,0,"khilgaon",1992,0,1,302636,30026
2777,"100000",378,0,"sonargaon",1998,0,1,306704,30067
2571,"30000",96,0,"sonargaon",1997,0,1,306704,30067
2238,"76500",326,0,"mohammadpur",1995,0,1,302650,30026
203,"300000",1765,0,"mohammadpur",1985,1,1,302650,30026
2776,"70000",149,0,"sonargaon",1998,0,1,306704,30067
2202,"275000",185.2385766,1,"narayanganj sadar",1995,0,1,306758,30067
3169,"87",130,0,"uttara, bimanbandar",2000,0,1,302695,30026
2440,"60000",136,0,"ramna",1997,0,1,302666,30026
1994,"480000",148,1,"narayanganj sadar",1995,0,1,306758,30067
157,"60000",125,0,"darus salam",1984,1,1,302611,30026
2015,"60000",325,1,"darus salam",1995,0,1,302611,30026
952,"100000",264,0.5,"savar",1992,0,1,302672,30026
2561,"240000",230,0,"double mooring",1997,0,1,201528,20015
472,"60000",139,0,"tejgaon industrial area",1985,1,1,302692,30026
2850,"36000",225,1,"chandgaon",1998,0,1,201519,20015
1227,"50000",300,0,"kafrul",1992,0,1,302630,30026
1264,"192000",134,0,"tejgaon industrial area",1992,0,1,302692,30026
844,"90000",60,1,"kafrul",1991,1,1,302630,30026
3161,NA,185.2385766,0,"gazipur sadar",2000,0,1,303330,30033
260,"15000",250,0,"tejgaon",1985,1,1,302690,30026
3184,"45000",999,0,"pallabi",2000,0,1,302664,30026
1800,"10200",110,1,"lalbagh",1994,0,1,302642,30026
3133,"24000",120,0,"kafrul",2000,0,1,302630,30026
2207,"40000",250,0,"kafrul",1995,0,1,302630,30026
41,"30000",90,0,"gulshan",1984,1,1,302626,30026
1860,"50000",2500,0,"patenga",1994,0,1,201565,20015
1423,"96000",581,1,"narayanganj sadar",1993,0,1,306758,30067
2084,"72000",185.2385766,0,"savar",1995,0,1,302672,30026
2413,"570000",212,1,"tejgaon industrial area",1996,0,1,302692,30026
682,"80000",160,1,"mirpur",1984,1,1,302648,30026
2371,"90000",182,0,"gazipur sadar",1996,0,1,303330,30033
2619,"36000",200,0,"patenga",1998,0,1,201565,20015
2137,"131000",154,0,"kotwali",1994,0,1,201541,20015
686,"40000",60,0,"mohammadpur",1987,1,1,302650,30026
742,"45000",100,0,"mohammadpur",1990,1,1,302650,30026
1788,"72000",220,0,"uttara, bimanbandar",1994,0,1,302695,30026
161,"48000",169,0,"ramna",1984,1,1,302666,30026
2452,"50000",172,0,"uttara, bimanbandar",1997,0,1,302695,30026
2111,"360000",90,0,"kotwali",1995,0,1,201541,20015
2237,"48000",300,1,"gazaria",1995,0,1,305924,30059
2132,"300000",119,1,"narayanganj sadar",1995,0,1,306758,30067
3048,"x",220,1,"gazipur sadar",2000,0,1,303330,30033
999,"90000",168,0,"gulshan",1992,0,1,302626,30026
609,"150000",221,0,"adabor",1984,1,1,302602,30026
1884,"180000",216,1,"pallabi",1994,0,1,302664,30026
2932,"72000",231,0,"mirpur",1999,0,1,302648,30026
2481,"30000",120,0,"narayanganj sadar",1997,0,1,306758,30067
415,"75000",262,0,"narayanganj sadar",1985,1,1,306758,30067
2576,"55000",197,0,"shahbag",1998,0,1,302675,30026
3113,NA,185.2385766,1,"gazipur sadar",2000,0,1,303330,30033
1065,"80000",118,0,"gazipur sadar",1992,0,1,303330,30033
12,"50000",200,0,"tejgaon",1985,1,1,302690,30026
748,"35000",120,0,"tejgaon",1990,1,1,302690,30026
2528,"375000",185,1,"narayanganj sadar",1997,0,1,306758,30067
1933,"60000",290,1,"chandanaish",1994,0,1,201518,20015
1838,"60000",250,1,"cantonment",1994,0,1,302608,30026
1727,"68000",400,1,"savar",1993,0,1,302672,30026
1621,"36000",106,0,"rampura",1993,0,1,302667,30026
1892,"55000",140,0,"rampura",1994,0,1,302667,30026
1970,"120000",300,0,"paltan",1994,0,1,302665,30026
1343,"26000",82,0,"khilkhet",1992,0,1,302637,30026
2969,"600000",328,0,"savar",1999,0,1,302672,30026
2518,"40000",160,0,"badda",1997,0,1,302604,30026
1562,"40000",115,0,"darus salam",1994,0,1,302611,30026
141,"40000",221,0,"savar",1985,1,1,302672,30026
2918,"25000",129,0,"mirpur",1999,0,1,302648,30026
595,"110000",716,0,"patenga",1986,1,1,201565,20015
2043,"25000",132,0,"bakalia",1994,0,1,201510,20015
1110,"92000",149,0,"double mooring",1992,0,1,201528,20015
2473,"15000",50,0,"pallabi",1997,0,1,302664,30026
1896,"102000",137,0,"savar",1994,0,1,302672,30026
2264,"60000",81,0.5,"tejgaon industrial area",1995,0,1,302692,30026
262,"130000",200,0,"gazipur sadar",1984,1,1,303330,30033
2396,"120000",180,1,"chandgaon",1996,0,1,201519,20015
2563,"x",150,0,"gulshan",1997,0,1,302626,30026
2960,"x",210,1,"rampura",1999,0,1,302667,30026
2620,"60000",240,0,"pallabi",1998,0,1,302664,30026
1885,"96000",227,0,"savar",1994,0,1,302672,30026
1413,"80000",155,0.5,"panchlaish",1993,0,1,201557,20015
2728,"40000",200,1,"uttara, bimanbandar",1998,0,1,302695,30026
1966,"60000",831,1,"mirpur",1994,0,1,302648,30026
375,"90000",149,0,"double mooring",1985,1,1,201528,20015
2638,"248000",150,1,"patenga",1994,0,1,201565,20015
313,"50000",235,0,"tejgaon industrial area",1985,1,1,302692,30026
2239,"36000",190,1,"mohammadpur",1995,0,1,302650,30026
789,"36000",92,0,"tejgaon industrial area",1991,1,1,302692,30026
3115,"48000",222,0,"kafrul",2000,0,1,302630,30026
1509,"18000",55,0.5,"double mooring",1993,0,1,201528,20015
1034,"92000",126,1,"double mooring",1992,0,1,201528,20015
2367,"30000",120,1,"khulshi",1993,0,1,201543,20015
2632,"60000",392,1,"chittagong port",1997,0,1,201520,20015
3058,"60000",220,0,"double mooring",2000,0,1,201528,20015
2680,"35000",87,0,"pahartali",1998,0,1,201555,20015
348,"210000",87,0,"kotwali",1984,1,1,201541,20015
144,"42000",120,0,"narayanganj sadar",1984,1,1,306758,30067
562,"240000",250,0,"mohammadpur",1985,1,1,302650,30026
261,"60000",275,0,"kotwali",1984,1,1,201541,20015
1106,"60000",250,0.5,"mohammadpur",1992,0,1,302650,30026
2485,"62400",180,0,"narayanganj sadar",1997,0,1,306758,30067
737,"90000",250,0,"mohammadpur",1989,1,1,302650,30026
1077,"114000",191,0.5,"double mooring",1992,0,1,201528,20015
705,"40000",128,0,"rampura",1988,1,1,302667,30026
2348,"120000",185,0,"rampura",1996,0,1,302667,30026
1363,"50000",195,0.5,"khilgaon",1993,0,1,302636,30026
996,"172000",150,0,"kotwali",1992,0,1,201541,20015
2304,"24000",120,0,"mohammadpur",1996,0,1,302650,30026
2935,"x",306,0,"tejgaon industrial area",1999,0,1,302692,30026
924,"1050000",770,0.5,"pallabi",1991,1,1,302664,30026
886,"36000",97,0.5,"mirpur",1991,1,1,302648,30026
1346,"x",185.2385766,0,"mirpur",1992,0,1,302648,30026
2018,"350000",80,1,"narayanganj sadar",1995,0,1,306758,30067
72,"90000",150,0,"gazipur sadar",1985,1,1,303330,30033
2520,"48000",195,0,"khilgaon",1997,0,1,302636,30026
1096,"45400",189,0,"mohammadpur",1993,0,1,302650,30026
2735,"38000",76,0,"tejgaon industrial area",1998,0,1,302692,30026
1037,"150000",160,1,"bayejid bostami",1991,1,1,201506,20015
2912,"36000",360,1,"gazipur sadar",1999,0,1,303330,30033
1388,"12500",750,1,"sonargaon",1993,0,1,306704,30067
3024,"36000",130,0,"chandgaon",1999,0,1,201519,20015
1693,"45000",210,0,"pallabi",1993,0,1,302664,30026
1372,"30000",214,0,"rampura",1993,0,1,302667,30026
1088,"144000",1067,1,"gazipur sadar",1992,0,1,303330,30033
1953,"20000",140,0,"paltan",1994,0,1,302665,30026
2373,"1095000",325,1,"gazipur sadar",1996,0,1,303330,30033
2718,"45625",190,0,"mirpur",1998,0,1,302648,30026
3120,"24000",244,0,"gazipur sadar",2000,0,1,303330,30033
900,"45000",97,0,"dhanmondi",1991,1,1,302616,30026
1588,"45000",75,1,"gazipur sadar",1993,0,1,303330,30033
3098,"150000",310,1,"gazipur sadar",2000,0,1,303330,30033
2242,"48000",85,0,"turag",1995,0,1,302693,30026
151,"150000",288,0.5,"kalabagan",1984,1,1,302633,30026
1638,"96000",550,1,"new market",1992,0,1,302663,30026
2198,"120000",380,0.5,"singair",1995,0,1,305682,30056
1090,"60000",381,1,"gazipur sadar",1992,0,1,303330,30033
1199,"40000",175,0,"panchlaish",1992,0,1,201557,20015
2508,"60000",550,1,"narayanganj sadar",1997,0,1,306758,30067
1299,"60000",175,0.5,"panchlaish",1992,0,1,201557,20015
968,"60000",125,0,"kafrul",1992,0,1,302630,30026
2862,"70000",86,0,"pahartali",1998,0,1,201555,20015
989,"18000",250,0,"kotwali",1991,1,1,201541,20015
1118,"40000",200,0,"bangshal",1992,0,1,302605,30026
2414,"40000",150,0.5,"pahartali",1996,0,1,201555,20015
2537,"24000",90,0,"double mooring",1997,0,1,201528,20015
2943,"x",42,0,"savar",1999,0,1,302672,30026
1891,"50000",100,0,"savar",1994,0,1,302672,30026
976,"50000",150,0,"khulshi",1992,0,1,201543,20015
564,"30000",150,0,"panchlaish",1984,1,1,201557,20015
2688,"48000",140,0,"kotwali",1998,0,1,201541,20015
2340,"30000",84,0,"double mooring",1995,0,1,201528,20015
2060,"48000",200,0,"khilgaon",1995,0,1,302636,30026
173,"95000",218,0,"shahbag",1985,1,1,302675,30026
154,"100000",225,0,"sher-e-bangla nagar",1984,1,1,302680,30026
761,"146000",110,0,"khilgaon",1990,1,1,302636,30026
2386,"x",45,1,"narayanganj sadar",1996,0,1,306758,30067
2343,"100000",67,1,"gazipur sadar",1996,0,1,303330,30033
2052,"150000",97,1,"narayanganj sadar",1995,0,1,306758,30067
2345,"155000",80,0.5,"mirpur",1996,0,1,302648,30026
2968,"x",300,1,"mirpur",1999,0,1,302648,30026
3166,"x",224,1,"mirpur",2000,0,1,302648,30026
3094,"x",400,0,"savar",2000,0,1,302672,30026
2854,"25000",155,0,"gulshan",1998,0,1,302626,30026
867,"31200",108,0,"ramna",1991,1,1,302666,30026
378,"240000",700,0,"patenga",1985,1,1,201565,20015
1692,"30000",100,0,"panchlaish",1994,0,1,201557,20015
2669,"x",160,1,"gazaria",1998,0,1,305924,30059
1296,"82000",125,0,"double mooring",1992,0,1,201528,20015
592,"6000",150,0,"mohammadpur",1986,1,1,302650,30026
1141,"x",185.2385766,0,"mohammadpur",1992,0,1,302650,30026
2400,"36000",185,1,"gazipur sadar",1996,0,1,303330,30033
1653,"120000",60,1,"savar",1993,0,1,302672,30026
2510,"36000",72,0,"double mooring",1997,0,1,201528,20015
2091,"50000",142,0,"double mooring",1995,0,1,201528,20015
1606,"16000",125,0.5,"kotwali",1993,0,1,201541,20015
936,"715000",84,1,"narayanganj sadar",1992,0,1,306758,30067
177,"60000",197,0,"pallabi",1984,1,1,302664,30026
3020,"x",140,0,"savar",1999,0,1,302672,30026
2542,"66000",170,0,"pallabi",1997,0,1,302664,30026
2605,"40000",150,0,"nawabganj",1998,0,1,302662,30026
623,"15000",114,1,"savar",1986,1,1,302672,30026
2554,"80000",175,0,"pahartali",1997,0,1,201555,20015
1935,"20000",75,0.5,"khilgaon",1994,0,1,302636,30026
159,"80000",150,0,"sher-e-bangla nagar",1985,1,1,302680,30026
3132,"300000",102,1,"rupganj",2000,0,1,306768,30067
2177,"60800",265,0,"mirpur",1995,0,1,302648,30026
2007,"48000",100,0,"pallabi",1995,0,1,302664,30026
418,"36000",100,0,"kafrul",1985,1,1,302630,30026
1817,"30000",198,1,"kotwali",1994,0,1,201541,20015
1248,"48000",272,1,"mirpur",1994,0,1,302648,30026
2568,"x",119,0,"gazipur sadar",1997,0,1,303330,30033
3186,"x",87,0,"new market",2000,0,1,302663,30026
552,"30000",165,0,"kotwali",1985,1,1,201541,20015
449,"84000",170,0.5,"new market",1985,1,1,302663,30026
947,"84000",200,0,"new market",1992,0,1,302663,30026
904,"36000",80,0,"mohammadpur",1991,1,1,302650,30026
2937,"50000",125,0,"kafrul",1999,0,1,302630,30026
694,"75000",70,1,"keraniganj",1988,1,1,302638,30026
1556,"60000",410,1,"pallabi",1993,0,1,302664,30026
2193,"24000",158,1,"kafrul",1995,0,1,302630,30026
719,"48000",215,0,"darus salam",1989,1,1,302611,30026
2988,"36000",50,0,"turag",1999,0,1,302693,30026
2551,"35100",160,0,"gazipur sadar",1997,0,1,303330,30033
1076,"36000",130,0,"khulshi",1992,0,1,201543,20015
2662,"60000",338,1,"rampura",1998,0,1,302667,30026
2309,"50000",293,1,"rampura",1996,0,1,302667,30026
958,"120000",676,1,"rampura",1992,0,1,302667,30026
702,"25000",110,0,"double mooring",1988,1,1,201528,20015
2483,"10000",109,0,"jatrabari",1997,0,1,302629,30026
506,"40000",79,0,"gazipur sadar",1985,1,1,303330,30033
2359,"210000",70,1,"narayanganj sadar",1996,0,1,306758,30067
1708,"70000",120,0,"khilgaon",1994,0,1,302636,30026
421,"60000",150,0,"narayanganj sadar",1985,1,1,306758,30067
706,"80000",200,0,"tejgaon",1988,1,1,302690,30026
551,"75000",108,0,"double mooring",1985,1,1,201528,20015
1123,"30000",125,0,"sutrapur",1992,0,1,302688,30026
2645,"x",82,0,"sutrapur",1998,0,1,302688,30026
2438,"163000",115,0.5,"savar",1997,0,1,302672,30026
1720,"36000",210,0,"demra",1994,0,1,302612,30026
1668,"x",185.2385766,1,"narayanganj sadar",1993,0,1,306758,30067
1864,"30000",105,0.5,"motijheel",1995,0,1,302654,30026
2618,"x",80,0,"mirpur",1998,0,1,302648,30026
3067,"x",185.2385766,0,"gazipur sadar",2000,0,1,303330,30033
2961,"x",101,0,"uttara, bimanbandar",1999,0,1,302695,30026
1553,"30000",75,1,"tejgaon",1993,0,1,302690,30026
873,"18500",98,0,"pahartali",1991,1,1,201555,20015
2441,"140000",100,1,"khulshi",1997,0,1,201543,20015
509,"42000",139,0,"double mooring",1986,1,1,201528,20015
1432,"150000",250,1,"sonargaon",1993,0,1,306704,30067
2646,"x",80,0,"tejgaon industrial area",1998,0,1,302692,30026
896,"80000",160,1,"motijheel",1991,1,1,302654,30026
3124,"x",120,0,"pahartali",2000,0,1,201555,20015
608,"96000",300,0,"pallabi",1986,1,1,302664,30026
671,"60000",350,0,"pahartali",1987,1,1,201555,20015
3060,"60000",162,0.5,"mirpur",2000,0,1,302648,30026
1776,"108000",167,0,"sher-e-bangla nagar",1992,0,1,302680,30026
1212,"96000",194,0,"gulshan",1992,0,1,302626,30026
1422,"42000",130,0,"kafrul",1993,0,1,302630,30026
174,"40000",160,0,"mirpur",1985,1,1,302648,30026
1069,"100000",54,0,"motijheel",1992,0,1,302654,30026
1099,"75000",223,0,"double mooring",1992,0,1,201528,20015
1579,"66000",425,1,"rupganj",1993,0,1,306768,30067
